,ds,country,polygon_source,polygon_id,polygon_name,all_day_bing_tiles_visited_relative_change,all_day_ratio_single_tile_users,baseline_name,baseline_type
1829552,2020-10-28,CHL,GADM,CHL.12.1_1,Cauquenes,-0.11488,0.1724,full_february,DAY_OF_WEEK
1829553,2020-10-29,CHL,GADM,CHL.12.1_1,Cauquenes,-0.11448,0.16071,full_february,DAY_OF_WEEK
1829554,2020-10-30,CHL,GADM,CHL.12.1_1,Cauquenes,-0.1061,0.14044,full_february,DAY_OF_WEEK
1829555,2020-10-31,CHL,GADM,CHL.12.1_1,Cauquenes,-0.20348,0.16708,full_february,DAY_OF_WEEK
1829556,2020-11-01,CHL,GADM,CHL.12.1_1,Cauquenes,-0.24391,0.19645,full_february,DAY_OF_WEEK
1829557,2020-11-02,CHL,GADM,CHL.12.1_1,Cauquenes,-0.13252,0.14390999999999998,full_february,DAY_OF_WEEK
1829558,2020-11-03,CHL,GADM,CHL.12.1_1,Cauquenes,-0.09258,0.17004,full_february,DAY_OF_WEEK
1829559,2020-11-04,CHL,GADM,CHL.12.1_1,Cauquenes,-0.12765,0.14572000000000002,full_february,DAY_OF_WEEK
1829560,2020-11-05,CHL,GADM,CHL.12.1_1,Cauquenes,-0.11799000000000001,0.16022999999999998,full_february,DAY_OF_WEEK
1829561,2020-11-06,CHL,GADM,CHL.12.1_1,Cauquenes,-0.08857000000000001,0.14905,full_february,DAY_OF_WEEK
1829562,2020-11-07,CHL,GADM,CHL.12.1_1,Cauquenes,-0.19493,0.15424000000000002,full_february,DAY_OF_WEEK
1829563,2020-11-08,CHL,GADM,CHL.12.1_1,Cauquenes,-0.23976,0.19167,full_february,DAY_OF_WEEK
1829564,2020-11-09,CHL,GADM,CHL.12.1_1,Cauquenes,-0.08459,0.14762,full_february,DAY_OF_WEEK
1829565,2020-11-10,CHL,GADM,CHL.12.1_1,Cauquenes,-0.09877999999999999,0.17534,full_february,DAY_OF_WEEK
1829566,2020-11-11,CHL,GADM,CHL.12.1_1,Cauquenes,-0.12453,0.16473,full_february,DAY_OF_WEEK
1829567,2020-11-12,CHL,GADM,CHL.12.1_1,Cauquenes,-0.13777999999999999,0.16418,full_february,DAY_OF_WEEK
1829568,2020-11-13,CHL,GADM,CHL.12.1_1,Cauquenes,-0.1573,0.15816,full_february,DAY_OF_WEEK
1829569,2020-11-14,CHL,GADM,CHL.12.1_1,Cauquenes,-0.18122,0.15303,full_february,DAY_OF_WEEK
1829570,2020-11-15,CHL,GADM,CHL.12.1_1,Cauquenes,-0.2323,0.19403,full_february,DAY_OF_WEEK
1829571,2020-11-16,CHL,GADM,CHL.12.1_1,Cauquenes,-0.12267,0.1468,full_february,DAY_OF_WEEK
1829572,2020-11-17,CHL,GADM,CHL.12.1_1,Cauquenes,-0.07841000000000001,0.16689,full_february,DAY_OF_WEEK
1829573,2020-11-18,CHL,GADM,CHL.12.1_1,Cauquenes,-0.09543,0.14983,full_february,DAY_OF_WEEK
1829574,2020-11-19,CHL,GADM,CHL.12.1_1,Cauquenes,-0.13113,0.1561,full_february,DAY_OF_WEEK
1829575,2020-11-20,CHL,GADM,CHL.12.1_1,Cauquenes,-0.10590999999999999,0.1487,full_february,DAY_OF_WEEK
1829576,2020-11-21,CHL,GADM,CHL.12.1_1,Cauquenes,-0.18637,0.15297,full_february,DAY_OF_WEEK
1829577,2020-11-22,CHL,GADM,CHL.12.1_1,Cauquenes,-0.2729,0.20287,full_february,DAY_OF_WEEK
1829578,2020-11-23,CHL,GADM,CHL.12.1_1,Cauquenes,-0.1315,0.12762,full_february,DAY_OF_WEEK
1829579,2020-11-24,CHL,GADM,CHL.12.1_1,Cauquenes,-0.07213,0.15481,full_february,DAY_OF_WEEK
1829580,2020-11-25,CHL,GADM,CHL.12.1_1,Cauquenes,-0.14382999999999999,0.15616,full_february,DAY_OF_WEEK
1829581,2020-11-26,CHL,GADM,CHL.12.1_1,Cauquenes,-0.11921,0.14912,full_february,DAY_OF_WEEK
1829582,2020-11-27,CHL,GADM,CHL.12.1_1,Cauquenes,-0.12002,0.14364000000000002,full_february,DAY_OF_WEEK
1829583,2020-11-28,CHL,GADM,CHL.12.1_1,Cauquenes,-0.17062,0.14268,full_february,DAY_OF_WEEK
1829584,2020-11-29,CHL,GADM,CHL.12.1_1,Cauquenes,-0.23819,0.18100000000000002,full_february,DAY_OF_WEEK
1829585,2020-11-30,CHL,GADM,CHL.12.1_1,Cauquenes,-0.11134000000000001,0.13727999999999999,full_february,DAY_OF_WEEK
1829586,2020-12-01,CHL,GADM,CHL.12.1_1,Cauquenes,-0.043930000000000004,0.14334000000000002,full_february,DAY_OF_WEEK
1829587,2020-12-02,CHL,GADM,CHL.12.1_1,Cauquenes,-0.08786000000000001,0.14670999999999998,full_february,DAY_OF_WEEK
1829588,2020-12-03,CHL,GADM,CHL.12.1_1,Cauquenes,-0.1104,0.14394,full_february,DAY_OF_WEEK
1829589,2020-12-04,CHL,GADM,CHL.12.1_1,Cauquenes,-0.061989999999999996,0.14082999999999998,full_february,DAY_OF_WEEK
1829590,2020-12-05,CHL,GADM,CHL.12.1_1,Cauquenes,-0.13241,0.13702,full_february,DAY_OF_WEEK
1829591,2020-12-06,CHL,GADM,CHL.12.1_1,Cauquenes,-0.27795,0.18502000000000002,full_february,DAY_OF_WEEK
1829592,2020-12-07,CHL,GADM,CHL.12.1_1,Cauquenes,-0.12347999999999999,0.12245999999999999,full_february,DAY_OF_WEEK
1829593,2020-12-08,CHL,GADM,CHL.12.1_1,Cauquenes,-0.13296,0.19964,full_february,DAY_OF_WEEK
1829594,2020-12-09,CHL,GADM,CHL.12.1_1,Cauquenes,-0.00636,0.12742,full_february,DAY_OF_WEEK
1829595,2020-12-10,CHL,GADM,CHL.12.1_1,Cauquenes,-0.08991,0.13802,full_february,DAY_OF_WEEK
1829596,2020-12-11,CHL,GADM,CHL.12.1_1,Cauquenes,-0.12812,0.15242,full_february,DAY_OF_WEEK
1829597,2020-12-12,CHL,GADM,CHL.12.1_1,Cauquenes,-0.20244,0.14577,full_february,DAY_OF_WEEK
1829598,2020-12-13,CHL,GADM,CHL.12.1_1,Cauquenes,-0.32008000000000003,0.19485,full_february,DAY_OF_WEEK
1829599,2020-12-14,CHL,GADM,CHL.12.1_1,Cauquenes,-0.14015999999999998,0.13043,full_february,DAY_OF_WEEK
1829600,2020-12-15,CHL,GADM,CHL.12.1_1,Cauquenes,-0.04415,0.14593,full_february,DAY_OF_WEEK
1829601,2020-12-16,CHL,GADM,CHL.12.1_1,Cauquenes,-0.05775,0.12150999999999999,full_february,DAY_OF_WEEK
1829602,2020-12-17,CHL,GADM,CHL.12.1_1,Cauquenes,-0.05529,0.13104000000000002,full_february,DAY_OF_WEEK
1829603,2020-12-18,CHL,GADM,CHL.12.1_1,Cauquenes,-0.062479999999999994,0.12567,full_february,DAY_OF_WEEK
1829604,2020-12-19,CHL,GADM,CHL.12.1_1,Cauquenes,-0.12987,0.13631,full_february,DAY_OF_WEEK
1829605,2020-12-20,CHL,GADM,CHL.12.1_1,Cauquenes,-0.23310999999999998,0.1513,full_february,DAY_OF_WEEK
1829606,2020-12-21,CHL,GADM,CHL.12.1_1,Cauquenes,-0.06257,0.11247,full_february,DAY_OF_WEEK
1829607,2020-12-22,CHL,GADM,CHL.12.1_1,Cauquenes,0.01867,0.12245999999999999,full_february,DAY_OF_WEEK
1829608,2020-12-23,CHL,GADM,CHL.12.1_1,Cauquenes,0.00402,0.1182,full_february,DAY_OF_WEEK
1829609,2020-12-24,CHL,GADM,CHL.12.1_1,Cauquenes,-0.023219999999999998,0.12426,full_february,DAY_OF_WEEK
1829610,2020-12-25,CHL,GADM,CHL.12.1_1,Cauquenes,-0.38029,0.22082,full_february,DAY_OF_WEEK
1829611,2020-12-26,CHL,GADM,CHL.12.1_1,Cauquenes,-0.22091,0.15374000000000002,full_february,DAY_OF_WEEK
1829612,2020-12-27,CHL,GADM,CHL.12.1_1,Cauquenes,-0.30407,0.19642,full_february,DAY_OF_WEEK
1829613,2020-12-28,CHL,GADM,CHL.12.1_1,Cauquenes,-0.08842,0.13065,full_february,DAY_OF_WEEK
1829614,2020-12-29,CHL,GADM,CHL.12.1_1,Cauquenes,-0.042980000000000004,0.15534,full_february,DAY_OF_WEEK
1829615,2020-12-30,CHL,GADM,CHL.12.1_1,Cauquenes,-0.024390000000000002,0.13665,full_february,DAY_OF_WEEK
1829616,2020-12-31,CHL,GADM,CHL.12.1_1,Cauquenes,-0.10353,0.14155,full_february,DAY_OF_WEEK
1829617,2021-01-01,CHL,GADM,CHL.12.1_1,Cauquenes,-0.32815,0.19517,full_february,DAY_OF_WEEK
1829618,2021-01-02,CHL,GADM,CHL.12.1_1,Cauquenes,-0.20756,0.14924,full_february,DAY_OF_WEEK
1829619,2021-01-03,CHL,GADM,CHL.12.1_1,Cauquenes,-0.2229,0.18006,full_february,DAY_OF_WEEK
1829620,2021-01-04,CHL,GADM,CHL.12.1_1,Cauquenes,-0.07238,0.13182,full_february,DAY_OF_WEEK
1829621,2021-01-05,CHL,GADM,CHL.12.1_1,Cauquenes,-0.06899,0.14586,full_february,DAY_OF_WEEK
1829622,2021-01-06,CHL,GADM,CHL.12.1_1,Cauquenes,-0.10695999999999999,0.13692000000000001,full_february,DAY_OF_WEEK
1829623,2021-01-07,CHL,GADM,CHL.12.1_1,Cauquenes,-0.055670000000000004,0.14645999999999998,full_february,DAY_OF_WEEK
1829624,2021-01-08,CHL,GADM,CHL.12.1_1,Cauquenes,-0.09552999999999999,0.12949000000000002,full_february,DAY_OF_WEEK
1829625,2021-01-09,CHL,GADM,CHL.12.1_1,Cauquenes,-0.19057000000000002,0.14145,full_february,DAY_OF_WEEK
1829626,2021-01-10,CHL,GADM,CHL.12.1_1,Cauquenes,-0.28868,0.1675,full_february,DAY_OF_WEEK
1829627,2021-01-11,CHL,GADM,CHL.12.1_1,Cauquenes,-0.10633,0.1403,full_february,DAY_OF_WEEK
1829628,2021-01-12,CHL,GADM,CHL.12.1_1,Cauquenes,-0.03751,0.14259000000000002,full_february,DAY_OF_WEEK
1829629,2021-01-13,CHL,GADM,CHL.12.1_1,Cauquenes,-0.06702999999999999,0.14422000000000001,full_february,DAY_OF_WEEK
1829630,2021-01-14,CHL,GADM,CHL.12.1_1,Cauquenes,-0.13673,0.14794000000000002,full_february,DAY_OF_WEEK
1829631,2021-01-15,CHL,GADM,CHL.12.1_1,Cauquenes,-0.13,0.1472,full_february,DAY_OF_WEEK
1829632,2021-01-16,CHL,GADM,CHL.12.1_1,Cauquenes,-0.23023000000000002,0.15597,full_february,DAY_OF_WEEK
1829633,2021-01-17,CHL,GADM,CHL.12.1_1,Cauquenes,-0.33524,0.18647,full_february,DAY_OF_WEEK
1829634,2021-01-18,CHL,GADM,CHL.12.1_1,Cauquenes,-0.1046,0.131,full_february,DAY_OF_WEEK
1829635,2021-01-19,CHL,GADM,CHL.12.1_1,Cauquenes,-0.11635999999999999,0.16627999999999998,full_february,DAY_OF_WEEK
1829636,2021-01-20,CHL,GADM,CHL.12.1_1,Cauquenes,-0.11469000000000001,0.13844,full_february,DAY_OF_WEEK
1829637,2021-01-21,CHL,GADM,CHL.12.1_1,Cauquenes,-0.10365999999999999,0.1468,full_february,DAY_OF_WEEK
1829638,2021-01-22,CHL,GADM,CHL.12.1_1,Cauquenes,-0.07962000000000001,0.14365,full_february,DAY_OF_WEEK
1829639,2021-01-23,CHL,GADM,CHL.12.1_1,Cauquenes,-0.2217,0.1566,full_february,DAY_OF_WEEK
1829640,2021-01-24,CHL,GADM,CHL.12.1_1,Cauquenes,-0.2827,0.17712999999999998,full_february,DAY_OF_WEEK
1829641,2021-01-25,CHL,GADM,CHL.12.1_1,Cauquenes,-0.10436,0.12650999999999998,full_february,DAY_OF_WEEK
1829642,2021-01-26,CHL,GADM,CHL.12.1_1,Cauquenes,-0.0904,0.15018,full_february,DAY_OF_WEEK
1829643,2021-01-27,CHL,GADM,CHL.12.1_1,Cauquenes,-0.08745,0.14334000000000002,full_february,DAY_OF_WEEK
1829644,2021-01-28,CHL,GADM,CHL.12.1_1,Cauquenes,-0.13283,0.16147,full_february,DAY_OF_WEEK
1829645,2021-01-29,CHL,GADM,CHL.12.1_1,Cauquenes,-0.1626,0.16867000000000001,full_february,DAY_OF_WEEK
1829646,2021-01-30,CHL,GADM,CHL.12.1_1,Cauquenes,-0.28349,0.17827,full_february,DAY_OF_WEEK
1829647,2021-01-31,CHL,GADM,CHL.12.1_1,Cauquenes,-0.3614,0.21291999999999997,full_february,DAY_OF_WEEK
1829648,2021-02-01,CHL,GADM,CHL.12.1_1,Cauquenes,-0.12108,0.14381,full_february,DAY_OF_WEEK
1829649,2021-02-02,CHL,GADM,CHL.12.1_1,Cauquenes,-0.10934,0.15897,full_february,DAY_OF_WEEK
1829650,2021-02-03,CHL,GADM,CHL.12.1_1,Cauquenes,-0.14251,0.15627,full_february,DAY_OF_WEEK
1829651,2021-02-04,CHL,GADM,CHL.12.1_1,Cauquenes,-0.11385999999999999,0.1556,full_february,DAY_OF_WEEK
1829652,2021-02-05,CHL,GADM,CHL.12.1_1,Cauquenes,-0.15436,0.13833,full_february,DAY_OF_WEEK
1829653,2021-02-06,CHL,GADM,CHL.12.1_1,Cauquenes,-0.20249,0.16012,full_february,DAY_OF_WEEK
1829654,2021-02-07,CHL,GADM,CHL.12.1_1,Cauquenes,-0.30258,0.18791,full_february,DAY_OF_WEEK
1829655,2021-02-08,CHL,GADM,CHL.12.1_1,Cauquenes,-0.07954,0.13610999999999998,full_february,DAY_OF_WEEK
1829656,2021-02-09,CHL,GADM,CHL.12.1_1,Cauquenes,-0.07305,0.15635,full_february,DAY_OF_WEEK
1829657,2021-02-10,CHL,GADM,CHL.12.1_1,Cauquenes,-0.09324,0.15188,full_february,DAY_OF_WEEK
1829658,2021-02-11,CHL,GADM,CHL.12.1_1,Cauquenes,-0.09112,0.15469000000000002,full_february,DAY_OF_WEEK
1829659,2021-02-12,CHL,GADM,CHL.12.1_1,Cauquenes,-0.07332000000000001,0.13932999999999998,full_february,DAY_OF_WEEK
1829660,2021-02-13,CHL,GADM,CHL.12.1_1,Cauquenes,-0.26564,0.16718,full_february,DAY_OF_WEEK
1829661,2021-02-14,CHL,GADM,CHL.12.1_1,Cauquenes,-0.40126,0.22674,full_february,DAY_OF_WEEK
1829662,2021-02-15,CHL,GADM,CHL.12.1_1,Cauquenes,-0.08675,0.13275,full_february,DAY_OF_WEEK
1829663,2021-02-16,CHL,GADM,CHL.12.1_1,Cauquenes,-0.037110000000000004,0.13475,full_february,DAY_OF_WEEK
1829664,2021-02-17,CHL,GADM,CHL.12.1_1,Cauquenes,-0.05766,0.15034,full_february,DAY_OF_WEEK
1829665,2021-02-18,CHL,GADM,CHL.12.1_1,Cauquenes,-0.0931,0.14214000000000002,full_february,DAY_OF_WEEK
1829666,2021-02-19,CHL,GADM,CHL.12.1_1,Cauquenes,-0.04802,0.13473,full_february,DAY_OF_WEEK
1829667,2021-02-20,CHL,GADM,CHL.12.1_1,Cauquenes,-0.24986999999999998,0.17956,full_february,DAY_OF_WEEK
1829668,2021-02-21,CHL,GADM,CHL.12.1_1,Cauquenes,-0.37064,0.23084000000000002,full_february,DAY_OF_WEEK
1829669,2021-02-22,CHL,GADM,CHL.12.1_1,Cauquenes,-0.01075,0.1428,full_february,DAY_OF_WEEK
1829670,2021-02-23,CHL,GADM,CHL.12.1_1,Cauquenes,-0.03472,0.14340999999999998,full_february,DAY_OF_WEEK
1829671,2021-02-24,CHL,GADM,CHL.12.1_1,Cauquenes,-0.03257,0.13413,full_february,DAY_OF_WEEK
1829672,2021-02-25,CHL,GADM,CHL.12.1_1,Cauquenes,-0.07939,0.14390999999999998,full_february,DAY_OF_WEEK
1829673,2021-02-26,CHL,GADM,CHL.12.1_1,Cauquenes,0.03322,0.12255,full_february,DAY_OF_WEEK
1829674,2021-02-27,CHL,GADM,CHL.12.1_1,Cauquenes,-0.19124000000000002,0.16000999999999999,full_february,DAY_OF_WEEK
1829675,2021-02-28,CHL,GADM,CHL.12.1_1,Cauquenes,-0.28884,0.20675,full_february,DAY_OF_WEEK
1829676,2021-03-01,CHL,GADM,CHL.12.1_1,Cauquenes,-0.07868,0.13925,full_february,DAY_OF_WEEK
1829677,2021-03-02,CHL,GADM,CHL.12.1_1,Cauquenes,-0.05847,0.15456,full_february,DAY_OF_WEEK
1829678,2021-03-03,CHL,GADM,CHL.12.1_1,Cauquenes,-0.11415,0.15241,full_february,DAY_OF_WEEK
1829679,2021-03-04,CHL,GADM,CHL.12.1_1,Cauquenes,-0.14457,0.14232,full_february,DAY_OF_WEEK
1829680,2021-03-05,CHL,GADM,CHL.12.1_1,Cauquenes,-0.057429999999999995,0.12319000000000001,full_february,DAY_OF_WEEK
1829681,2021-03-06,CHL,GADM,CHL.12.1_1,Cauquenes,-0.27458,0.18969,full_february,DAY_OF_WEEK
1829682,2021-03-07,CHL,GADM,CHL.12.1_1,Cauquenes,-0.42128999999999994,0.23128,full_february,DAY_OF_WEEK
1829683,2021-03-08,CHL,GADM,CHL.12.1_1,Cauquenes,-0.14188,0.13316,full_february,DAY_OF_WEEK
1829684,2021-03-09,CHL,GADM,CHL.12.1_1,Cauquenes,-0.05202999999999999,0.15267,full_february,DAY_OF_WEEK
1829685,2021-03-10,CHL,GADM,CHL.12.1_1,Cauquenes,-0.09613,0.15689,full_february,DAY_OF_WEEK
1829686,2021-03-11,CHL,GADM,CHL.12.1_1,Cauquenes,-0.1191,0.15648,full_february,DAY_OF_WEEK
1829687,2021-03-12,CHL,GADM,CHL.12.1_1,Cauquenes,-0.04763,0.12795,full_february,DAY_OF_WEEK
1829688,2021-03-13,CHL,GADM,CHL.12.1_1,Cauquenes,-0.5172399999999999,0.36112,full_february,DAY_OF_WEEK
1829689,2021-03-14,CHL,GADM,CHL.12.1_1,Cauquenes,-0.65009,0.50745,full_february,DAY_OF_WEEK
1829690,2021-03-15,CHL,GADM,CHL.12.1_1,Cauquenes,-0.1521,0.16434,full_february,DAY_OF_WEEK
1829691,2021-03-16,CHL,GADM,CHL.12.1_1,Cauquenes,-0.12714,0.16946,full_february,DAY_OF_WEEK
1829692,2021-03-17,CHL,GADM,CHL.12.1_1,Cauquenes,-0.0909,0.15081,full_february,DAY_OF_WEEK
1829693,2021-03-18,CHL,GADM,CHL.12.1_1,Cauquenes,-0.18320999999999998,0.18388,full_february,DAY_OF_WEEK
1829694,2021-03-19,CHL,GADM,CHL.12.1_1,Cauquenes,-0.14194,0.1473,full_february,DAY_OF_WEEK
1829695,2021-03-20,CHL,GADM,CHL.12.1_1,Cauquenes,-0.50771,0.35854,full_february,DAY_OF_WEEK
1829696,2021-03-21,CHL,GADM,CHL.12.1_1,Cauquenes,-0.6766300000000001,0.49628999999999995,full_february,DAY_OF_WEEK
1829697,2021-03-22,CHL,GADM,CHL.12.1_1,Cauquenes,-0.22557,0.17631,full_february,DAY_OF_WEEK
1829698,2021-03-23,CHL,GADM,CHL.12.1_1,Cauquenes,-0.12677,0.18947999999999998,full_february,DAY_OF_WEEK
1829699,2021-03-24,CHL,GADM,CHL.12.1_1,Cauquenes,-0.15375999999999998,0.18469000000000002,full_february,DAY_OF_WEEK
1829700,2021-03-25,CHL,GADM,CHL.12.1_1,Cauquenes,-0.22382,0.17119,full_february,DAY_OF_WEEK
1829701,2021-03-26,CHL,GADM,CHL.12.1_1,Cauquenes,-0.11861,0.15068,full_february,DAY_OF_WEEK
1829702,2021-03-27,CHL,GADM,CHL.12.1_1,Cauquenes,-0.6410899999999999,0.43096999999999996,full_february,DAY_OF_WEEK
1829703,2021-03-28,CHL,GADM,CHL.12.1_1,Cauquenes,-0.73706,0.60007,full_february,DAY_OF_WEEK
1829704,2021-03-29,CHL,GADM,CHL.12.1_1,Cauquenes,-0.23442,0.16915,full_february,DAY_OF_WEEK
1829705,2021-03-30,CHL,GADM,CHL.12.1_1,Cauquenes,-0.13978,0.19234,full_february,DAY_OF_WEEK
1829706,2021-03-31,CHL,GADM,CHL.12.1_1,Cauquenes,-0.10567,0.15638,full_february,DAY_OF_WEEK
1829707,2021-04-01,CHL,GADM,CHL.12.1_1,Cauquenes,-0.09897,0.15107,full_february,DAY_OF_WEEK
1829708,2021-04-02,CHL,GADM,CHL.12.1_1,Cauquenes,-0.57107,0.38061999999999996,full_february,DAY_OF_WEEK
1829709,2021-04-03,CHL,GADM,CHL.12.1_1,Cauquenes,-0.67194,0.49887,full_february,DAY_OF_WEEK
1829710,2021-04-04,CHL,GADM,CHL.12.1_1,Cauquenes,-0.64579,0.48828999999999995,full_february,DAY_OF_WEEK
1829711,2021-04-05,CHL,GADM,CHL.12.1_1,Cauquenes,-0.40865,0.31632,full_february,DAY_OF_WEEK
1829712,2021-04-06,CHL,GADM,CHL.12.1_1,Cauquenes,-0.35982,0.33935,full_february,DAY_OF_WEEK
1829713,2021-04-07,CHL,GADM,CHL.12.1_1,Cauquenes,-0.35148,0.32121,full_february,DAY_OF_WEEK
1829714,2021-04-08,CHL,GADM,CHL.12.1_1,Cauquenes,-0.36946,0.31399,full_february,DAY_OF_WEEK
1829715,2021-04-09,CHL,GADM,CHL.12.1_1,Cauquenes,-0.31133,0.26754,full_february,DAY_OF_WEEK
1829716,2021-04-10,CHL,GADM,CHL.12.1_1,Cauquenes,-0.54442,0.3855,full_february,DAY_OF_WEEK
1829717,2021-04-11,CHL,GADM,CHL.12.1_1,Cauquenes,-0.65455,0.44285,full_february,DAY_OF_WEEK
1829718,2021-04-12,CHL,GADM,CHL.12.1_1,Cauquenes,-0.38075,0.29336,full_february,DAY_OF_WEEK
1829719,2021-04-13,CHL,GADM,CHL.12.1_1,Cauquenes,-0.31890999999999997,0.29975,full_february,DAY_OF_WEEK
1829720,2021-04-14,CHL,GADM,CHL.12.1_1,Cauquenes,-0.35596,0.29206,full_february,DAY_OF_WEEK
1829721,2021-04-15,CHL,GADM,CHL.12.1_1,Cauquenes,-0.3491,0.26939,full_february,DAY_OF_WEEK
1829722,2021-04-16,CHL,GADM,CHL.12.1_1,Cauquenes,-0.29085,0.24276,full_february,DAY_OF_WEEK
1829723,2021-04-17,CHL,GADM,CHL.12.1_1,Cauquenes,-0.48616000000000004,0.3376,full_february,DAY_OF_WEEK
1829724,2021-04-18,CHL,GADM,CHL.12.1_1,Cauquenes,-0.61436,0.40143,full_february,DAY_OF_WEEK
1829725,2021-04-19,CHL,GADM,CHL.12.1_1,Cauquenes,-0.33432,0.25519000000000003,full_february,DAY_OF_WEEK
1829726,2021-04-20,CHL,GADM,CHL.12.1_1,Cauquenes,-0.29694,0.2887,full_february,DAY_OF_WEEK
1829727,2021-04-21,CHL,GADM,CHL.12.1_1,Cauquenes,-0.34405,0.31274,full_february,DAY_OF_WEEK
1829728,2021-04-22,CHL,GADM,CHL.12.1_1,Cauquenes,-0.30732,0.26700999999999997,full_february,DAY_OF_WEEK
1829729,2021-04-23,CHL,GADM,CHL.12.1_1,Cauquenes,-0.27742,0.23463,full_february,DAY_OF_WEEK
1829730,2021-04-24,CHL,GADM,CHL.12.1_1,Cauquenes,-0.46316999999999997,0.32031,full_february,DAY_OF_WEEK
1829731,2021-04-25,CHL,GADM,CHL.12.1_1,Cauquenes,-0.58341,0.37695,full_february,DAY_OF_WEEK
1829732,2021-04-26,CHL,GADM,CHL.12.1_1,Cauquenes,-0.34849,0.24368,full_february,DAY_OF_WEEK
1829733,2021-04-27,CHL,GADM,CHL.12.1_1,Cauquenes,-0.25522,0.26315,full_february,DAY_OF_WEEK
1829734,2021-04-28,CHL,GADM,CHL.12.1_1,Cauquenes,-0.25851999999999997,0.25342,full_february,DAY_OF_WEEK
1829735,2021-04-29,CHL,GADM,CHL.12.1_1,Cauquenes,-0.25028,0.24575999999999998,full_february,DAY_OF_WEEK
1829736,2021-04-30,CHL,GADM,CHL.12.1_1,Cauquenes,-0.16868,0.20870999999999998,full_february,DAY_OF_WEEK
1829737,2021-05-01,CHL,GADM,CHL.12.1_1,Cauquenes,-0.58007,0.41343,full_february,DAY_OF_WEEK
1829738,2021-05-02,CHL,GADM,CHL.12.1_1,Cauquenes,-0.60736,0.43895,full_february,DAY_OF_WEEK
1829739,2021-05-03,CHL,GADM,CHL.12.1_1,Cauquenes,-0.31188,0.25892,full_february,DAY_OF_WEEK
1829740,2020-03-01,CHL,GADM,CHL.12.2_1,Curic-,-0.10704000000000001,0.17022,full_february,DAY_OF_WEEK
1829741,2020-03-02,CHL,GADM,CHL.12.2_1,Curic-,-0.00566,0.10379000000000001,full_february,DAY_OF_WEEK
1829742,2020-03-03,CHL,GADM,CHL.12.2_1,Curic-,0.0208,0.10739000000000001,full_february,DAY_OF_WEEK
1829743,2020-03-04,CHL,GADM,CHL.12.2_1,Curic-,-0.01027,0.10701,full_february,DAY_OF_WEEK
1829744,2020-03-05,CHL,GADM,CHL.12.2_1,Curic-,-0.01365,0.10826,full_february,DAY_OF_WEEK
1829745,2020-03-06,CHL,GADM,CHL.12.2_1,Curic-,-0.01223,0.0977,full_february,DAY_OF_WEEK
1829746,2020-03-07,CHL,GADM,CHL.12.2_1,Curic-,-0.06851,0.14073,full_february,DAY_OF_WEEK
1829747,2020-03-08,CHL,GADM,CHL.12.2_1,Curic-,-0.10113,0.16477999999999998,full_february,DAY_OF_WEEK
1829748,2020-03-09,CHL,GADM,CHL.12.2_1,Curic-,-0.02765,0.09796,full_february,DAY_OF_WEEK
1829749,2020-03-10,CHL,GADM,CHL.12.2_1,Curic-,0.024069999999999998,0.10119,full_february,DAY_OF_WEEK
1829750,2020-03-11,CHL,GADM,CHL.12.2_1,Curic-,0.00075,0.10353,full_february,DAY_OF_WEEK
1829751,2020-03-12,CHL,GADM,CHL.12.2_1,Curic-,-0.0301,0.10359000000000002,full_february,DAY_OF_WEEK
1829752,2020-03-13,CHL,GADM,CHL.12.2_1,Curic-,-0.01066,0.10019,full_february,DAY_OF_WEEK
1829753,2020-03-14,CHL,GADM,CHL.12.2_1,Curic-,-0.0835,0.14878,full_february,DAY_OF_WEEK
1829754,2020-03-15,CHL,GADM,CHL.12.2_1,Curic-,-0.15345,0.17627,full_february,DAY_OF_WEEK
1829755,2020-03-16,CHL,GADM,CHL.12.2_1,Curic-,-0.14162,0.13551,full_february,DAY_OF_WEEK
1829756,2020-03-17,CHL,GADM,CHL.12.2_1,Curic-,-0.16452,0.17743,full_february,DAY_OF_WEEK
1829757,2020-03-18,CHL,GADM,CHL.12.2_1,Curic-,-0.19907,0.19177,full_february,DAY_OF_WEEK
1829758,2020-03-19,CHL,GADM,CHL.12.2_1,Curic-,-0.27776999999999996,0.2169,full_february,DAY_OF_WEEK
1829759,2020-03-20,CHL,GADM,CHL.12.2_1,Curic-,-0.30094,0.23089,full_february,DAY_OF_WEEK
1829760,2020-03-21,CHL,GADM,CHL.12.2_1,Curic-,-0.41828000000000004,0.30056,full_february,DAY_OF_WEEK
1829761,2020-03-22,CHL,GADM,CHL.12.2_1,Curic-,-0.54014,0.39231,full_february,DAY_OF_WEEK
1829762,2020-03-23,CHL,GADM,CHL.12.2_1,Curic-,-0.39609,0.2707,full_february,DAY_OF_WEEK
1829763,2020-03-24,CHL,GADM,CHL.12.2_1,Curic-,-0.3636,0.28578000000000003,full_february,DAY_OF_WEEK
1829764,2020-03-25,CHL,GADM,CHL.12.2_1,Curic-,-0.38045,0.30212,full_february,DAY_OF_WEEK
1829765,2020-03-26,CHL,GADM,CHL.12.2_1,Curic-,-0.39136,0.29194000000000003,full_february,DAY_OF_WEEK
1829766,2020-03-27,CHL,GADM,CHL.12.2_1,Curic-,-0.385,0.28141,full_february,DAY_OF_WEEK
